Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1635915,Afghan Halal Bazaar Texas,1333 E Seminary Dr,Fort Worth,TX,76115,TARRANT,Grocery Store,32.684818,-97.307877,202119
1087015,SB Food Depot,2125 E Division St,Arlington,TX,76011,TARRANT,Grocery Store,32.743126,-97.074051,202566
867443,Foodland Markets 52,1212 S Ayers Ave,Fort Worth,TX,76105,TARRANT,Super Store,32.731812,-97.270996,204485
1122124,Town Talk Inc,121 N Beach St,Fort Worth,TX,76111,TARRANT,Super Store,32.766029,-97.287674,204626
1292911,La Super Economica,375 Pipeline Rd,Bedford,TX,76022,TARRANT,Grocery Store,32.823566,-97.16098,204669
1557478,Mi Tierra Carniceria #4,7800 South Fwy,Fort Worth,TX,76134,TARRANT,Supermarket,32.636204,-97.322868,207536
1175044,Walmart Neighborhood Market 6578,6604 Boulevard 26,Richland Hills,TX,76180,TARRANT,Super Store,32.814068,-97.240562,209744
1195999,Carniceria Carmelita,1275 N Hwy 157,Mansfield,TX,76063,TARRANT,Supermarket,32.582428,-97.151672,211541
864783,Fiesta Mart 76,4245 E Berry St,Fort Worth,TX,76105,TARRANT,Super Store,32.714535,-97.261124,212648
974824,Albertsons 4267,6249 Rufe Snow Dr,Fort Worth,TX,76148,TARRANT,Supermarket,32.859253,-97.238129,213482
1684417,Mica's Carniceria Y Tortilleria Iii 2,4400 Benbrook Hwy,Fort Worth,TX,76116,TARRANT,Grocery Store,32.707756,-97.449043,216428
1532486,Rufe Snow Farmers Market,6871 Rufe Snow Dr,Fort Worth,TX,76148,TARRANT,Grocery Store,32.874592,-97.238518,216651
1293480,Carniceria El Paya,1514 E Abram St,Arlington,TX,76010,TARRANT,Grocery Store,32.73489,-97.087051,217665
1158417,Indo Pak World Market,808 Sw Green Oaks Blvd,Arlington,TX,76017,TARRANT,Supermarket,32.659271,-97.11792,218453
1094657,Savworth,2708 W Seminary Dr,Fort Worth,TX,76133,TARRANT,Super Store,32.684597,-97.356903,218977
1533731,Namaste Grocery,820 Wilshire Dr,Euless,TX,76040,TARRANT,Other,32.8265,-97.108086,219530
919173,Albertsons 232,3563 Alton Rd,Fort Worth,TX,76109,TARRANT,Supermarket,32.697842,-97.369942,219931
897654,Carniceria La Altena 2,3316 E Lancaster Ave,Fort Worth,TX,76103,TARRANT,Grocery Store,32.739586,-97.276871,220271
1083874,Mi Tierra Carniceria 2,4437 River Oaks Blvd,Fort Worth,TX,76114,TARRANT,Supermarket,32.781948,-97.38652,222191
1123163,El Mercadito Supermarket Inc,100 W Pioneer Pkwy,Arlington,TX,76010,TARRANT,Other,32.708023,-97.108688,224316
934313,Super Mercado Monterey,2718 Roosevelt Ave,Fort Worth,TX,76164,TARRANT,Grocery Store,32.795021,-97.368332,224681
1558192,Opal's Farm ,2500 LaSalle St,Fort Worth,TX,76111,TARRANT,Farmers and Markets,32.758297,-97.309494,224755
1350835,Nah Kpanah African Market LLC,7109 Boulevard 26,North Richland Hills,TX,76180,TARRANT,Grocery Store,32.823421,-97.229317,225765
1673300,Kroger 541,113 E Bonds Ranch Rd,Fort Worth,TX,76131,TARRANT,Super Store,32.926102,-97.357178,226933
1135684,Global Merchandise 1,2353 S Collins St,Arlington,TX,76014,TARRANT,Grocery Store,32.705219,-97.096718,227985
1575958,May Hao Market,2525 Arkansas Ln,Grand Prairie,TX,75052,TARRANT,Supermarket,32.706051,-97.042999,228034
1133132,Cho Saigon New Market,2206 S Collins Street,Arlington,TX,76010,TARRANT,Super Store,32.707363,-97.097618,228730
1565453,Nax African Market,3306 Mansfield Hwy,Forest Hill,TX,76119,TARRANT,Grocery Store,32.681992,-97.278946,230116
1563508,Dos Hermanos Enterprises Inc ,8633 Camp Bowie West Blvd,Fort Worth,TX,76116,TARRANT,Grocery Store,32.723572,-97.468773,231329
1564993,Camer Imports Market,606 N Industrial Blvd,Euless,TX,76039,TARRANT,Grocery Store,32.844654,-97.099396,231873
1602393,Sprouts Farmers Market 167,4525 W Bailey Boswell Rd,Fort Worth,TX,76179,TARRANT,Supermarket,32.880764,-97.39122,234606
1599156,Azle Farmers Market,225 Church St,Azle,TX,76020,TARRANT,Farmers and Markets,32.893913,-97.542488,235155
1602089,HEB Food Store 750,1670 E Broad St,Mansfield,TX,76063,TARRANT,Supermarket,32.568279,-97.114403,235317
1609871,BRAUM'S 312,6800 NE Loop 820,N Richland Hills,TX,76180,TARRANT,Other,32.839752,-97.235374,236126
1607427,Adonai African Market,524 S Saginaw Blvd,Saginaw,TX,76179,TARRANT,Grocery Store,32.854301,-97.362244,236287
807424,Fort Worth Seafood,4158 E Rosedale St,Fort Worth,TX,76105,TARRANT,Grocery Store,32.730892,-97.262474,236577
1606802,Mi Tierra Meat Market #1,3233 Alta Mere Dr,Fort Worth,TX,76116,TARRANT,Supermarket,32.723888,-97.440071,237232
1600430,Carniceria La Ramitos,904 Melbourne Rd,Hurst,TX,76053,TARRANT,Grocery Store,32.825989,-97.197685,237254
1607551,Los Portales Meat Market Carniceria ,3104 Mansfield Hwy,Forest Hill,TX,76119,TARRANT,Grocery Store,32.684299,-97.283501,239198
1665606,Nadine Halal Market,501 S Industrial Blvd,Euless,TX,76040,TARRANT,Grocery Store,32.8312,-97.099274,239314
