StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Tarrant,48439111534,10.6,"( 9.1, 12.1)"
TX,Tarrant,48439111536,11.9,"(10.5, 13.4)"
TX,Tarrant,48439111538,9.6,"( 8.4, 11.0)"
TX,Tarrant,48439111540,11.4,"(10.0, 12.9)"
TX,Tarrant,48439111541,12.0,"(10.4, 13.6)"
TX,Tarrant,48439111542,11.8,"(10.3, 13.4)"
TX,Tarrant,48439111543,12.2,"(10.7, 13.8)"
TX,Tarrant,48439111544,12.5,"(11.0, 14.1)"
TX,Tarrant,48439111545,11.6,"(10.0, 13.3)"
TX,Tarrant,48439111546,10.2,"( 8.8, 11.6)"
TX,Tarrant,48439111551,9.9,"( 8.6, 11.2)"
TX,Tarrant,48439111552,12.7,"(11.0, 14.5)"
TX,Tarrant,48439111553,12.1,"(10.5, 13.6)"
TX,Tarrant,48439111554,12.9,"(11.4, 14.6)"
TX,Tarrant,48439111555,12.1,"(10.5, 13.7)"
TX,Tarrant,48439111556,15.2,"(13.3, 17.0)"
TX,Tarrant,48439111557,12.5,"(11.0, 14.1)"
TX,Tarrant,48439111558,14.3,"(12.6, 16.1)"
TX,Tarrant,48439111559,8.1,"( 7.1,  9.2)"
TX,Tarrant,48439111560,14.8,"(13.1, 16.6)"
TX,Tarrant,48439111561,11.6,"(10.3, 13.1)"
TX,Tarrant,48439111562,11.1,"( 9.7, 12.5)"
TX,Tarrant,48439111563,12.1,"(10.5, 13.7)"
TX,Tarrant,48439111564,9.2,"( 8.0, 10.4)"
TX,Tarrant,48439111565,10.2,"( 8.9, 11.6)"
TX,Tarrant,48439111566,9.3,"( 8.1, 10.7)"
TX,Tarrant,48439111567,10.8,"( 9.4, 12.2)"
TX,Tarrant,48439111568,10.6,"( 9.2, 12.1)"
TX,Tarrant,48439111569,14.6,"(12.9, 16.2)"
TX,Tarrant,48439111570,15.2,"(13.4, 16.9)"
TX,Tarrant,48439111571,12.1,"(10.7, 13.7)"
TX,Tarrant,48439111572,12.0,"(10.4, 13.5)"
TX,Tarrant,48439113003,8.4,"( 7.4,  9.5)"
TX,Tarrant,48439113004,10.4,"( 9.1, 11.9)"
TX,Tarrant,48439113005,13.5,"(11.9, 15.1)"
TX,Tarrant,48439113006,11.9,"(10.3, 13.5)"
TX,Tarrant,48439113007,15.9,"(14.2, 17.7)"
TX,Tarrant,48439113102,9.2,"( 8.0, 10.5)"
TX,Tarrant,48439113104,9.4,"( 8.2, 10.7)"
TX,Tarrant,48439113107,12.0,"(10.4, 13.9)"
TX,Tarrant,48439113108,10.8,"( 9.3, 12.5)"
TX,Tarrant,48439113109,12.3,"(10.8, 13.9)"
TX,Tarrant,48439113110,10.7,"( 9.4, 12.1)"
TX,Tarrant,48439113112,10.6,"( 9.2, 12.1)"
TX,Tarrant,48439113115,13.1,"(11.5, 14.8)"
TX,Tarrant,48439113116,9.9,"( 8.6, 11.2)"
TX,Tarrant,48439113117,8.8,"( 7.6, 10.0)"
TX,Tarrant,48439113118,8.4,"( 7.3,  9.6)"
TX,Tarrant,48439113119,8.3,"( 7.3,  9.5)"
TX,Tarrant,48439113120,8.4,"( 7.2,  9.6)"
TX,Tarrant,48439113121,6.7,"( 5.8,  7.7)"
TX,Tarrant,48439113122,6.8,"( 5.9,  7.8)"
TX,Tarrant,48439113206,12.8,"(11.3, 14.5)"
TX,Tarrant,48439113207,9.7,"( 8.3, 11.1)"
TX,Tarrant,48439113210,10.2,"( 8.7, 11.7)"
TX,Tarrant,48439113212,12.3,"(10.6, 14.0)"
TX,Tarrant,48439113213,12.0,"(10.4, 13.6)"
TX,Tarrant,48439113214,10.3,"( 8.9, 11.7)"
TX,Tarrant,48439113215,11.0,"( 9.6, 12.6)"
TX,Tarrant,48439113216,10.6,"( 9.2, 12.2)"
TX,Tarrant,48439113217,11.0,"( 9.6, 12.6)"
TX,Tarrant,48439113218,10.4,"( 8.9, 12.0)"
TX,Tarrant,48439113221,10.0,"( 8.7, 11.6)"
TX,Tarrant,48439113222,6.9,"( 6.0,  7.8)"
TX,Tarrant,48439113223,10.7,"( 9.4, 12.2)"
TX,Tarrant,48439113301,12.2,"(10.5, 13.8)"
TX,Tarrant,48439113302,14.2,"(12.5, 15.9)"
TX,Tarrant,48439113403,11.8,"(10.3, 13.6)"
TX,Tarrant,48439113404,11.4,"( 9.9, 12.9)"
TX,Tarrant,48439113407,13.7,"(12.0, 15.4)"
TX,Tarrant,48439113408,11.2,"( 9.8, 12.8)"
TX,Tarrant,48439113409,12.1,"(10.4, 13.9)"
TX,Tarrant,48439113410,9.4,"( 8.2, 10.8)"
TX,Tarrant,48439113509,12.4,"(10.9, 14.0)"
TX,Tarrant,48439113510,10.0,"( 8.7, 11.4)"
TX,Tarrant,48439113511,12.2,"(10.8, 13.8)"
TX,Tarrant,48439113512,10.7,"( 9.4, 12.1)"
TX,Tarrant,48439113513,12.1,"(10.6, 13.7)"
TX,Tarrant,48439113514,13.6,"(11.9, 15.3)"
TX,Tarrant,48439113516,11.6,"(10.1, 13.2)"
TX,Tarrant,48439113517,9.8,"( 8.6, 11.2)"
TX,Tarrant,48439113519,9.9,"( 8.6, 11.3)"
TX,Tarrant,48439113520,9.0,"( 7.8, 10.3)"
TX,Tarrant,48439113521,7.8,"( 6.8,  8.9)"
TX,Tarrant,48439113522,8.8,"( 7.7, 10.0)"
TX,Tarrant,48439113607,10.6,"( 9.3, 12.1)"
TX,Tarrant,48439113611,11.6,"(10.0, 13.3)"
TX,Tarrant,48439113612,10.5,"( 9.1, 12.0)"
TX,Tarrant,48439113613,11.8,"(10.3, 13.6)"
TX,Tarrant,48439113618,11.3,"( 9.8, 12.9)"
