StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Dallas,48113010807,17.7,"(15.9, 19.8)"
TX,Dallas,48113010808,15.5,"(13.6, 17.4)"
TX,Dallas,48113010809,15.2,"(13.5, 17.2)"
TX,Dallas,48113010903,13.6,"(12.0, 15.3)"
TX,Dallas,48113010904,12.7,"(11.1, 14.5)"
TX,Dallas,48113010905,17.2,"(15.3, 19.2)"
TX,Dallas,48113010906,15.1,"(13.2, 17.2)"
TX,Dallas,48113011002,17.1,"(15.0, 19.6)"
TX,Dallas,48113011003,20.7,"(18.4, 23.4)"
TX,Dallas,48113011004,17.6,"(15.5, 19.8)"
TX,Dallas,48113011101,19.0,"(16.5, 21.6)"
TX,Dallas,48113011103,19.9,"(17.7, 22.3)"
TX,Dallas,48113011104,20.7,"(18.6, 23.1)"
TX,Dallas,48113011105,19.3,"(17.3, 21.4)"
TX,Dallas,48113011201,16.3,"(14.3, 18.2)"
TX,Dallas,48113011202,16.4,"(14.3, 18.6)"
TX,Dallas,48113011300,21.6,"(19.1, 24.1)"
TX,Dallas,48113011401,17.4,"(15.4, 19.4)"
TX,Dallas,48113011500,21.4,"(19.4, 23.7)"
TX,Dallas,48113011601,19.9,"(17.8, 22.1)"
TX,Dallas,48113011603,14.3,"(12.5, 16.2)"
TX,Dallas,48113011604,13.3,"(11.8, 15.1)"
TX,Dallas,48113011701,15.3,"(13.5, 17.3)"
TX,Dallas,48113011702,15.1,"(13.4, 17.0)"
TX,Dallas,48113011801,14.2,"(12.6, 16.0)"
TX,Dallas,48113011802,17.9,"(15.9, 19.9)"
TX,Dallas,48113011901,15.6,"(13.8, 17.4)"
TX,Dallas,48113011902,16.6,"(14.8, 18.6)"
TX,Dallas,48113012000,15.7,"(14.0, 17.5)"
TX,Dallas,48113012101,16.8,"(15.0, 18.8)"
TX,Dallas,48113012102,16.3,"(14.5, 18.3)"
TX,Dallas,48113012206,12.1,"(10.6, 13.9)"
TX,Dallas,48113012207,16.3,"(14.5, 18.3)"
TX,Dallas,48113012208,20.5,"(18.4, 22.8)"
TX,Dallas,48113012209,9.7,"( 8.4, 11.2)"
TX,Dallas,48113012210,13.9,"(12.4, 15.8)"
TX,Dallas,48113012211,16.3,"(14.4, 18.4)"
TX,Dallas,48113012212,13.2,"(11.6, 15.0)"
TX,Dallas,48113012213,9.4,"( 8.1, 10.7)"
TX,Dallas,48113012301,13.3,"(11.7, 15.0)"
TX,Dallas,48113012302,19.1,"(17.1, 21.3)"
TX,Dallas,48113012400,11.2,"( 9.7, 12.8)"
TX,Dallas,48113012501,11.6,"(10.0, 13.2)"
TX,Dallas,48113012502,16.4,"(14.4, 18.4)"
TX,Dallas,48113012601,14.8,"(13.1, 16.7)"
TX,Dallas,48113012603,11.3,"( 9.8, 13.0)"
TX,Dallas,48113012604,15.0,"(13.3, 16.8)"
TX,Dallas,48113012701,16.3,"(14.5, 18.5)"
TX,Dallas,48113012702,14.8,"(13.2, 16.7)"
TX,Dallas,48113012801,11.7,"(10.1, 13.5)"
TX,Dallas,48113012802,9.5,"( 8.2, 10.9)"
TX,Dallas,48113012900,8.0,"( 6.9,  9.3)"
TX,Dallas,48113013005,8.3,"( 7.1,  9.7)"
TX,Dallas,48113013007,11.6,"(10.1, 13.2)"
TX,Dallas,48113013008,9.4,"( 8.1, 10.8)"
TX,Dallas,48113013009,9.4,"( 8.2, 10.7)"
TX,Dallas,48113013010,11.1,"( 9.8, 12.5)"
TX,Dallas,48113013011,12.4,"(11.0, 14.0)"
TX,Dallas,48113013012,8.1,"( 7.0,  9.4)"
TX,Dallas,48113013013,7.5,"( 6.4,  8.8)"
TX,Dallas,48113013101,9.2,"( 8.0, 10.7)"
TX,Dallas,48113013102,8.7,"( 7.5, 10.0)"
TX,Dallas,48113013104,7.1,"( 6.1,  8.1)"
TX,Dallas,48113013106,9.3,"( 8.1, 10.6)"
TX,Dallas,48113013107,8.6,"( 7.6,  9.8)"
TX,Dallas,48113013201,10.6,"( 9.1, 12.3)"
TX,Dallas,48113013202,7.3,"( 6.4,  8.5)"
TX,Dallas,48113013300,8.6,"( 7.3, 10.0)"
TX,Dallas,48113013400,8.4,"( 7.2,  9.8)"
TX,Dallas,48113013500,8.8,"( 7.5, 10.3)"
TX,Dallas,48113013605,8.1,"( 7.0,  9.4)"
TX,Dallas,48113013606,10.0,"( 8.6, 11.6)"
TX,Dallas,48113013607,8.9,"( 7.7, 10.2)"
TX,Dallas,48113013608,10.2,"( 8.8, 11.7)"
TX,Dallas,48113013609,9.6,"( 8.3, 11.0)"
