,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
306,TX,Harris,48201321102,15.1,"(13.2, 17.0)",5.7,0.6504504504504505,0.5914414414414414,0.6209459459459459,0.6256756756756757
307,TX,Harris,48201321200,18.4,"(16.5, 20.6)",7.0,0.854954954954955,0.8324324324324325,0.8436936936936937,0.8572072072072072
308,TX,Harris,48201321301,16.7,"(14.8, 18.7)",6.0,0.7621621621621621,0.6608108108108108,0.7114864864864865,0.731081081081081
309,TX,Harris,48201321302,15.1,"(13.4, 17.1)",6.1,0.6504504504504505,0.6887387387387387,0.6695945945945946,0.6788288288288288
310,TX,Harris,48201321401,17.3,"(15.1, 19.6)",6.6,0.7972972972972973,0.7747747747747747,0.786036036036036,0.8031531531531532
311,TX,Harris,48201321402,14.4,"(12.6, 16.2)",5.5,0.6022522522522522,0.5418918918918919,0.572072072072072,0.5864864864864865
312,TX,Harris,48201321500,18.1,"(16.0, 20.3)",6.6,0.8328828828828829,0.7747747747747747,0.8038288288288289,0.8153153153153153
313,TX,Harris,48201321600,14.2,"(12.3, 16.2)",5.6,0.5842342342342343,0.5657657657657658,0.575,0.5914414414414414
314,TX,Harris,48201321700,14.0,"(12.2, 15.9)",5.4,0.5702702702702702,0.5121621621621621,0.5412162162162162,0.5522522522522523
315,TX,Harris,48201321800,17.4,"(15.5, 19.7)",6.7,0.8027027027027027,0.7918918918918919,0.7972972972972974,0.8121621621621622
316,TX,Harris,48201321900,16.9,"(15.0, 18.9)",6.6,0.7720720720720721,0.7747747747747747,0.7734234234234234,0.7873873873873873
317,TX,Harris,48201322000,15.3,"(13.5, 17.3)",5.3,0.6662162162162162,0.4810810810810811,0.5736486486486486,0.5887387387387387
318,TX,Harris,48201322100,18.3,"(16.3, 20.5)",7.3,0.8472972972972973,0.8707207207207207,0.859009009009009,0.872072072072072
319,TX,Harris,48201322200,16.0,"(13.9, 18.0)",6.1,0.7094594594594594,0.6887387387387387,0.6990990990990991,0.7144144144144144
320,TX,Harris,48201322600,12.8,"(11.2, 14.5)",5.4,0.4891891891891892,0.5121621621621621,0.5006756756756756,0.5085585585585586
321,TX,Harris,48201322701,12.4,"(10.8, 14.1)",5.0,0.4563063063063063,0.41396396396396395,0.43513513513513513,0.4369369369369369
322,TX,Harris,48201322702,12.2,"(10.6, 13.8)",4.8,0.44324324324324327,0.37027027027027026,0.40675675675675677,0.4072072072072072
323,TX,Harris,48201322800,15.9,"(14.1, 17.8)",6.2,0.7036036036036036,0.7121621621621622,0.7078828828828829,0.7279279279279279
324,TX,Harris,48201322900,18.3,"(16.3, 20.5)",7.0,0.8472972972972973,0.8324324324324325,0.8398648648648649,0.8518018018018018
325,TX,Harris,48201323000,19.9,"(17.8, 22.2)",8.0,0.9112612612612613,0.9355855855855856,0.9234234234234234,0.927027027027027
326,TX,Harris,48201323100,16.7,"(15.0, 18.6)",6.5,0.7621621621621621,0.7612612612612613,0.7617117117117117,0.7765765765765765
327,TX,Harris,48201323200,15.1,"(13.2, 17.1)",6.4,0.6504504504504505,0.7463963963963964,0.6984234234234235,0.7135135135135136
328,TX,Harris,48201323300,20.2,"(18.1, 22.5)",8.5,0.9216216216216216,0.9527027027027027,0.9371621621621622,0.9396396396396396
329,TX,Harris,48201323400,15.2,"(13.4, 17.2)",5.9,0.6581081081081082,0.6342342342342342,0.6461711711711712,0.6518018018018018
330,TX,Harris,48201323500,16.3,"(14.5, 18.2)",6.3,0.7324324324324324,0.7297297297297297,0.731081081081081,0.7468468468468469
331,TX,Harris,48201323601,17.8,"(15.8, 19.9)",8.3,0.8238738738738739,0.9463963963963964,0.8851351351351351,0.890990990990991
332,TX,Harris,48201323602,12.5,"(10.9, 14.3)",5.4,0.46621621621621623,0.5121621621621621,0.4891891891891892,0.4963963963963964
333,TX,Harris,48201323701,13.3,"(11.6, 15.1)",6.8,0.5261261261261261,0.809009009009009,0.6675675675675675,0.6747747747747748
334,TX,Harris,48201323702,11.0,"( 9.6, 12.5)",4.8,0.3333333333333333,0.37027027027027026,0.35180180180180176,0.3463963963963964
335,TX,Harris,48201323801,14.2,"(12.5, 15.9)",6.0,0.5842342342342343,0.6608108108108108,0.6225225225225226,0.6270270270270271
336,TX,Harris,48201323802,17.1,"(15.2, 19.1)",7.4,0.7837837837837838,0.8860360360360361,0.83490990990991,0.8450450450450451
337,TX,Harris,48201323900,18.9,"(16.7, 21.1)",8.8,0.8761261261261262,0.9666666666666667,0.9213963963963965,0.9243243243243243
338,TX,Harris,48201324000,12.1,"(10.6, 13.7)",5.4,0.436036036036036,0.5121621621621621,0.4740990990990991,0.4774774774774775
339,TX,Harris,48201324101,15.8,"(13.9, 17.8)",6.0,0.6981981981981982,0.6608108108108108,0.6795045045045045,0.6918918918918919
340,TX,Harris,48201324200,21.2,"(18.9, 23.7)",8.7,0.9477477477477477,0.9630630630630631,0.9554054054054054,0.9576576576576576
341,TX,Harris,48201330101,19.7,"(17.6, 21.8)",7.0,0.9067567567567567,0.8324324324324325,0.8695945945945946,0.8774774774774775
342,TX,Harris,48201330102,21.7,"(19.4, 24.3)",8.4,0.9576576576576576,0.9490990990990991,0.9533783783783784,0.9540540540540541
343,TX,Harris,48201330200,18.3,"(16.2, 20.5)",7.0,0.8472972972972973,0.8324324324324325,0.8398648648648649,0.8518018018018018
344,TX,Harris,48201330301,17.0,"(15.0, 18.9)",5.7,0.777927927927928,0.5914414414414414,0.6846846846846847,0.6990990990990991
