StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Dallas,48113013102,5.2,"( 4.5,  6.0)"
TX,Dallas,48113013104,3.7,"( 3.3,  4.2)"
TX,Dallas,48113013106,5.2,"( 4.6,  5.8)"
TX,Dallas,48113013107,4.2,"( 3.7,  4.8)"
TX,Dallas,48113013201,6.8,"( 5.9,  7.8)"
TX,Dallas,48113013202,4.3,"( 3.8,  5.0)"
TX,Dallas,48113013300,4.9,"( 4.3,  5.7)"
TX,Dallas,48113013400,4.8,"( 4.2,  5.5)"
TX,Dallas,48113013500,4.9,"( 4.2,  5.7)"
TX,Dallas,48113013605,4.7,"( 4.1,  5.5)"
TX,Dallas,48113013606,5.3,"( 4.5,  6.1)"
TX,Dallas,48113013607,5.1,"( 4.4,  5.8)"
TX,Dallas,48113013608,6.3,"( 5.5,  7.2)"
TX,Dallas,48113013609,4.6,"( 4.1,  5.3)"
TX,Dallas,48113013610,5.0,"( 4.4,  5.7)"
TX,Dallas,48113013611,6.6,"( 5.7,  7.6)"
TX,Dallas,48113013615,4.1,"( 3.7,  4.6)"
TX,Dallas,48113013617,4.8,"( 4.2,  5.5)"
TX,Dallas,48113013618,4.8,"( 4.2,  5.5)"
TX,Dallas,48113013619,5.2,"( 4.5,  6.1)"
TX,Dallas,48113013620,4.5,"( 3.9,  5.3)"
TX,Dallas,48113013621,3.9,"( 3.4,  4.4)"
TX,Dallas,48113013622,4.9,"( 4.3,  5.6)"
TX,Dallas,48113013624,2.4,"( 2.1,  2.7)"
TX,Dallas,48113013625,2.7,"( 2.3,  3.0)"
TX,Dallas,48113013626,3.3,"( 2.9,  3.8)"
TX,Dallas,48113013627,3.4,"( 3.0,  3.8)"
TX,Dallas,48113013628,2.6,"( 2.3,  2.9)"
TX,Dallas,48113013629,4.6,"( 4.1,  5.2)"
TX,Dallas,48113013630,3.0,"( 2.6,  3.4)"
TX,Dallas,48113013631,4.4,"( 3.9,  5.0)"
TX,Dallas,48113013715,4.9,"( 4.3,  5.5)"
TX,Dallas,48113013716,5.1,"( 4.5,  5.9)"
TX,Dallas,48113013717,5.8,"( 5.2,  6.4)"
TX,Dallas,48113013718,4.7,"( 4.2,  5.2)"
TX,Dallas,48113013719,6.6,"( 5.9,  7.4)"
TX,Dallas,48113013720,4.8,"( 4.3,  5.4)"
TX,Dallas,48113013721,5.6,"( 4.9,  6.2)"
TX,Dallas,48113013722,3.7,"( 3.3,  4.2)"
TX,Dallas,48113013725,4.0,"( 3.5,  4.5)"
TX,Dallas,48113013726,5.4,"( 4.7,  6.2)"
TX,Dallas,48113013727,4.0,"( 3.5,  4.5)"
TX,Dallas,48113013728,5.4,"( 4.8,  6.1)"
TX,Dallas,48113013729,4.5,"( 4.0,  5.1)"
TX,Dallas,48113013804,5.7,"( 5.0,  6.4)"
TX,Dallas,48113013805,2.2,"( 1.9,  2.4)"
TX,Dallas,48113013806,2.6,"( 2.4,  3.0)"
TX,Dallas,48113013807,5.7,"( 4.9,  6.6)"
TX,Dallas,48113013808,6.1,"( 5.2,  7.0)"
TX,Dallas,48113013901,6.2,"( 5.4,  7.0)"
TX,Dallas,48113013902,6.5,"( 5.6,  7.5)"
TX,Dallas,48113014001,5.9,"( 5.1,  6.7)"
TX,Dallas,48113014002,2.0,"( 1.8,  2.3)"
TX,Dallas,48113014119,4.3,"( 3.7,  5.0)"
TX,Dallas,48113014120,4.4,"( 3.8,  5.1)"
TX,Dallas,48113014121,4.4,"( 3.8,  5.0)"
TX,Dallas,48113014123,3.8,"( 3.3,  4.4)"
TX,Dallas,48113014124,4.3,"( 3.8,  4.9)"
TX,Dallas,48113014126,3.9,"( 3.3,  4.4)"
TX,Dallas,48113014128,2.9,"( 2.6,  3.3)"
TX,Dallas,48113014130,2.6,"( 2.3,  2.9)"
TX,Dallas,48113014132,3.9,"( 3.5,  4.5)"
TX,Dallas,48113014134,3.5,"( 3.1,  4.0)"
TX,Dallas,48113014135,3.4,"( 3.0,  3.8)"
TX,Dallas,48113014138,2.1,"( 1.9,  2.4)"
TX,Dallas,48113014139,3.0,"( 2.7,  3.4)"
TX,Dallas,48113014140,3.0,"( 2.7,  3.4)"
TX,Dallas,48113014141,2.2,"( 2.0,  2.5)"
TX,Dallas,48113014142,3.5,"( 3.1,  3.9)"
TX,Dallas,48113014143,2.4,"( 2.1,  2.7)"
TX,Dallas,48113014144,2.0,"( 1.8,  2.3)"
TX,Dallas,48113014145,3.1,"( 2.7,  3.4)"
TX,Dallas,48113014146,3.0,"( 2.6,  3.4)"
TX,Dallas,48113014147,3.3,"( 2.8,  3.7)"
TX,Dallas,48113014148,3.9,"( 3.4,  4.4)"
TX,Dallas,48113014149,2.3,"( 2.0,  2.6)"
TX,Dallas,48113014150,2.2,"( 1.9,  2.6)"
TX,Dallas,48113014151,1.7,"( 1.5,  1.9)"
TX,Dallas,48113014152,2.1,"( 1.8,  2.3)"
TX,Dallas,48113014153,4.8,"( 4.3,  5.5)"
TX,Dallas,48113014154,4.5,"( 3.9,  5.1)"
TX,Dallas,48113014155,2.1,"( 1.8,  2.4)"
TX,Dallas,48113014156,2.5,"( 2.2,  3.0)"
TX,Dallas,48113014157,1.5,"( 1.4,  1.7)"
TX,Dallas,48113014158,2.7,"( 2.4,  3.1)"
TX,Dallas,48113014159,1.7,"( 1.5,  2.1)"
TX,Dallas,48113014160,3.5,"( 3.1,  4.0)"
TX,Dallas,48113014161,2.9,"( 2.5,  3.3)"
TX,Dallas,48113014203,5.2,"( 4.5,  5.9)"
