Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1522302,La Michoacana Meat Market Sa16,411 Historic Old Hwy 90,San Antonio,TX,78237,BEXAR,Other,29.427372,-98.571342,111626
1522369,Mi Tierra Meat Market,5723 N Foster Rd,San Antonio,TX,78244,BEXAR,Grocery Store,29.478643,-98.361229,111724
1130194,Sam's Club 4939,3239 Goliad Rd,San Antonio,TX,78223,BEXAR,Super Store,29.3486,-98.429115,112151
1130196,Walmart Neighborhood Market 5290,1515 S Ellison Dr,San Antonio,TX,78245,BEXAR,Super Store,29.417492,-98.678246,112153
1126768,Sam's Club 4914,2530 Marshall Rd,San Antonio,TX,78259,BEXAR,Super Store,29.661051,-98.448418,112296
1125549,Walmart Supercenter 999,7239 SW Loop 410,San Antonio,TX,78242,BEXAR,Super Store,29.358843,-98.634789,112484
1221881,HEB Food Store 718,516 S Flores St,San Antonio,TX,78204,BEXAR,Supermarket,29.418961,-98.496971,112789
1246144,Walmart Supercenter 4055,510 Kitty Hawk Rd,Universal City,TX,78148,BEXAR,Super Store,29.550077,-98.30851,113754
1248870,Vitamin Cottage Natural Food Market U117,1331 NW Military Hwy.,San Antonio,TX,78231,BEXAR,Supermarket,29.541132,-98.527771,114216
1684971,Rios Supermercado # 102,8030 S Zarzamora St,San Antonio,TX,78224,BEXAR,Grocery Store,29.346277,-98.533455,114433
1523683,Sprouts Farmers Market 161,9702 State Highway 151,San Antonio,TX,78251,BEXAR,Supermarket,29.446503,-98.680099,115094
1131719,La Michoacana Meat Market SA11,2341 Nw Military Hwy,San Antonio,TX,78231,BEXAR,Other,29.542683,-98.528435,116740
1167358,Walmart Neighborhood Market 5224,4226 DE ZAVALA RD,SAN ANTONIO,TX,78249,BEXAR,Super Store,29.575541,-98.566788,118141
1169787,Trader Joe's 455,403 N Loop 1604 W,San Antonio,TX,78232,BEXAR,Supermarket,29.60886,-98.498276,118162
1037286,Lowes 127,19860 Somerset Rd,Somerset,TX,78069,BEXAR,Grocery Store,29.225307,-98.658142,118731
1276069,Burmese Foods 1,3703 Colony Dr,San Antonio,TX,78230,BEXAR,Grocery Store,29.532396,-98.55719,119018
1277529,Vitamin Cottage Natural Food Market U135,6514 N New Braunfels Ave,San Antonio,TX,78209,BEXAR,Supermarket,29.49122,-98.459267,119226
977914,JC Food Mart 7,5947 Ingram Rd,San Antonio,TX,78228,BEXAR,Grocery Store,29.46674,-98.601723,121423
1345045,Texas Meat And Grocery Store,3682 Culebra Rd,San Antonio,TX,78228,BEXAR,Grocery Store,29.450052,-98.576302,123452
1174087,Walmart Neighborhood Market 2835,9006 Guilbeau Rd,San Antonio,TX,78250,BEXAR,Super Store,29.518993,-98.660667,124863
1346913,Anwar-sadak Llc,8940 Wurzbach Rd,San Antonio,TX,78240,BEXAR,Grocery Store,29.525749,-98.567581,127329
1317568,Fruteria Los Amigos,1610 Roosevelt Ave,San Antonio,TX,78210,BEXAR,Grocery Store,29.38739,-98.48568,127366
1180917,HEB 699,1601 Nogalitos,San Antonio,TX,78204,BEXAR,Supermarket,29.398039,-98.51387,128339
1472996,Saffron Grocery,10222 Huebner Rd,San Antonio,TX,78240,BEXAR,Grocery Store,29.5378,-98.584534,128588
1205620,Walmart Supercenter 3058,918 Bandera Rd,San Antonio,TX,78228,BEXAR,Super Store,29.457443,-98.555145,129242
1322196,Bangladesh Fish Market,5727 Evers Rd,San Antonio,TX,78238,BEXAR,Grocery Store,29.489666,-98.598976,131987
1392429,La Moreliana Meat Market,1510 Callaghan Rd,San Antonio,TX,78228,BEXAR,Grocery Store,29.451519,-98.602585,132253
1326991,Coliseum Meat Market & Grocery,403 Spriggsdale Ave,San Antonio,TX,78220,BEXAR,Grocery Store,29.416992,-98.43856,136871
991195,HEB Food Store 618,5910 Babcock Rd,San Antonio,TX,78240,BEXAR,Supermarket,29.526749,-98.603355,138549
1302967,HEB 733,12125 Alamo Ranch Parkway,San Antonio,TX,78253,BEXAR,Supermarket,29.484589,-98.734619,140000
1350358,Red Rooster Food Market,9355 SE Loop 410,San Antonio,TX,78223,BEXAR,Grocery Store,29.322693,-98.432098,141166
1323375,JC Food Mart 10,2023 Goliad Rd,San Antonio,TX,78223,BEXAR,Grocery Store,29.365261,-98.441681,141560
1360660,Aryana Afghan Llc,8114 Fredericksburg Rd,San Antonio,TX,78229,BEXAR,Grocery Store,29.514608,-98.570747,141852
1255799,Walmart Neighborhood Market 4056,10781 Toepperwein Rd,Converse,TX,78109,BEXAR,Super Store,29.536983,-98.333519,143519
1306162,Culebra Super Meat Market  29 llc,4734 Rigsby Ave,San Antonio,TX,78222,BEXAR,Grocery Store,29.398235,-98.39856,143934
1363836,Dona Concha Food Inc,3303 West Ave,San Antonio,TX,78213,BEXAR,Grocery Store,29.490957,-98.526024,148502
1428223,Schott's Meat Market - Alamo Ranch ,12227 Culebra Rd,San Antonio,TX,78253,BEXAR,Grocery Store,29.50569,-98.734581,151437
1379637,Tapatia Meat Market & Bakery ,11060 S Us Higway 181,San Antonio,TX,78223,BEXAR,Grocery Store,29.308971,-98.390373,151903
1388101,Culebra Super Meat Market #33 9,602 W Southcross Blvd,San Antonio,TX,78221,BEXAR,Grocery Store,29.368238,-98.517357,152498
1329474,Hutchins Retailers LLC,8030 S Zarzamora St,San Antonio,TX,78224,BEXAR,Grocery Store,29.346201,-98.534126,152984
1330363,First Choice International Supermarket LLC,5712 Wurzbach Rd,San Antonio,TX,78238,BEXAR,Grocery Store,29.485418,-98.603699,153220
