,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
68,TX,Tarrant,48439105009,16.7,"(14.8, 18.6)",6.4,0.8982102908277405,0.7930648769574944,0.8456375838926175,0.8646532438478747
69,TX,Tarrant,48439105201,17.1,"(15.4, 19.1)",7.4,0.9138702460850112,0.9250559284116331,0.9194630872483222,0.9340044742729307
70,TX,Tarrant,48439105203,15.6,"(13.9, 17.5)",7.8,0.8501118568232662,0.9642058165548099,0.907158836689038,0.9261744966442953
71,TX,Tarrant,48439105204,14.7,"(13.0, 16.4)",6.0,0.8042505592841164,0.7237136465324385,0.7639821029082774,0.796420581655481
72,TX,Tarrant,48439105206,13.8,"(12.2, 15.4)",5.9,0.7539149888143176,0.6901565995525727,0.7220357941834452,0.7449664429530202
73,TX,Tarrant,48439105207,18.7,"(16.6, 20.7)",7.2,0.9485458612975392,0.9082774049217002,0.9284116331096197,0.941834451901566
74,TX,Tarrant,48439105403,7.7,"( 6.7,  8.9)",4.4,0.04138702460850112,0.28635346756152125,0.1638702460850112,0.14093959731543623
75,TX,Tarrant,48439105404,8.9,"( 7.7, 10.3)",4.9,0.1487695749440716,0.39373601789709173,0.27125279642058164,0.24720357941834453
76,TX,Tarrant,48439105405,8.5,"( 7.4,  9.6)",4.4,0.10738255033557047,0.28635346756152125,0.19686800894854586,0.18008948545861297
77,TX,Tarrant,48439105407,7.2,"( 6.2,  8.3)",4.0,0.029082774049217,0.20693512304250558,0.11800894854586129,0.10067114093959731
78,TX,Tarrant,48439105408,9.2,"( 8.0, 10.6)",5.6,0.18456375838926176,0.6196868008948546,0.4021252796420582,0.38926174496644295
79,TX,Tarrant,48439105502,11.9,"(10.4, 13.5)",5.9,0.5850111856823266,0.6901565995525727,0.6375838926174496,0.6431767337807607
80,TX,Tarrant,48439105503,14.0,"(12.2, 15.8)",7.6,0.7706935123042505,0.9552572706935123,0.8629753914988814,0.8859060402684564
81,TX,Tarrant,48439105505,15.1,"(13.2, 17.0)",7.5,0.825503355704698,0.9407158836689038,0.8831096196868009,0.9060402684563759
82,TX,Tarrant,48439105511,14.6,"(12.8, 16.4)",6.1,0.796420581655481,0.7472035794183445,0.7718120805369127,0.8076062639821029
83,TX,Tarrant,48439105512,12.8,"(11.2, 14.7)",6.6,0.6845637583892618,0.8266219239373602,0.755592841163311,0.7829977628635347
84,TX,Tarrant,48439105513,10.9,"( 9.4, 12.4)",5.9,0.4373601789709172,0.6901565995525727,0.5637583892617449,0.5704697986577181
85,TX,Tarrant,48439105514,7.9,"( 6.9,  8.9)",3.0,0.05592841163310962,0.04138702460850112,0.04865771812080537,0.03803131991051454
86,TX,Tarrant,48439105515,13.1,"(11.5, 14.7)",5.3,0.7058165548098434,0.5123042505592841,0.6090604026845637,0.6129753914988815
87,TX,Tarrant,48439105516,13.0,"(11.3, 14.7)",5.5,0.6968680089485458,0.5861297539149888,0.6414988814317673,0.6465324384787472
88,TX,Tarrant,48439105517,11.4,"(10.0, 12.9)",4.6,0.5156599552572707,0.3221476510067114,0.41890380313199105,0.40939597315436244
89,TX,Tarrant,48439105518,10.2,"( 8.8, 11.8)",5.6,0.33109619686800895,0.6196868008948546,0.4753914988814318,0.4753914988814318
90,TX,Tarrant,48439105519,10.5,"( 9.0, 12.0)",5.9,0.3680089485458613,0.6901565995525727,0.529082774049217,0.5212527964205816
91,TX,Tarrant,48439105520,10.9,"( 9.3, 12.6)",5.9,0.4373601789709172,0.6901565995525727,0.5637583892617449,0.5704697986577181
92,TX,Tarrant,48439105600,11.5,"(10.1, 13.0)",5.2,0.5279642058165548,0.48210290827740493,0.5050335570469798,0.4988814317673378
93,TX,Tarrant,48439105701,11.7,"(10.2, 13.2)",5.6,0.5514541387024608,0.6196868008948546,0.5855704697986577,0.5883668903803132
94,TX,Tarrant,48439105703,12.4,"(10.8, 14.1)",5.4,0.6498881431767338,0.5480984340044742,0.598993288590604,0.5995525727069351
95,TX,Tarrant,48439105705,12.2,"(10.8, 13.7)",4.4,0.6319910514541387,0.28635346756152125,0.45917225950782997,0.4563758389261745
96,TX,Tarrant,48439105706,15.6,"(13.8, 17.5)",5.6,0.8501118568232662,0.6196868008948546,0.7348993288590604,0.7628635346756152
97,TX,Tarrant,48439105800,13.6,"(11.9, 15.3)",5.3,0.7360178970917226,0.5123042505592841,0.6241610738255033,0.62751677852349
98,TX,Tarrant,48439105901,15.9,"(14.0, 17.9)",5.9,0.87248322147651,0.6901565995525727,0.7813199105145414,0.8210290827740492
99,TX,Tarrant,48439105902,18.2,"(16.2, 20.2)",7.4,0.9395973154362416,0.9250559284116331,0.9323266219239373,0.9463087248322147
100,TX,Tarrant,48439106002,20.3,"(18.1, 22.4)",8.1,0.9765100671140939,0.970917225950783,0.9737136465324385,0.9776286353467561
101,TX,Tarrant,48439106004,13.0,"(11.4, 14.6)",4.5,0.6968680089485458,0.30648769574944074,0.5016778523489933,0.49440715883668906
102,TX,Tarrant,48439106005,13.0,"(11.4, 14.8)",5.2,0.6968680089485458,0.48210290827740493,0.5894854586129754,0.5906040268456376
103,TX,Tarrant,48439106006,13.9,"(12.2, 15.6)",5.6,0.7628635346756152,0.6196868008948546,0.6912751677852349,0.7170022371364653
104,TX,Tarrant,48439106101,21.7,"(19.5, 24.1)",8.8,0.9843400447427293,0.9832214765100671,0.9837807606263982,0.9865771812080537
105,TX,Tarrant,48439106102,18.0,"(16.0, 20.0)",7.5,0.9362416107382551,0.9407158836689038,0.9384787472035794,0.9507829977628636
106,TX,Tarrant,48439106201,23.8,"(21.3, 26.4)",9.4,0.9955257270693513,0.9944071588366891,0.9949664429530202,0.9955257270693513
107,TX,Tarrant,48439106202,21.5,"(19.2, 23.8)",8.3,0.9821029082774049,0.9776286353467561,0.9798657718120805,0.9798657718120806
108,TX,Tarrant,48439106300,24.3,"(22.0, 26.7)",9.4,1.0,0.9944071588366891,0.9972035794183445,0.9977628635346756
109,TX,Tarrant,48439106400,13.8,"(12.1, 15.5)",5.7,0.7539149888143176,0.6431767337807607,0.6985458612975392,0.7248322147651006
110,TX,Tarrant,48439106502,15.6,"(13.7, 17.5)",6.7,0.8501118568232662,0.8411633109619687,0.8456375838926175,0.8646532438478747
111,TX,Tarrant,48439106503,18.5,"(16.4, 20.8)",7.5,0.9463087248322147,0.9407158836689038,0.9435123042505593,0.9552572706935123
112,TX,Tarrant,48439106507,13.1,"(11.4, 14.9)",7.4,0.7058165548098434,0.9250559284116331,0.8154362416107382,0.8411633109619687
113,TX,Tarrant,48439106509,11.4,"(10.0, 12.8)",4.3,0.5156599552572707,0.26174496644295303,0.38870246085011184,0.37583892617449666
114,TX,Tarrant,48439106512,13.7,"(12.0, 15.4)",5.3,0.743847874720358,0.5123042505592841,0.628076062639821,0.6375838926174496
115,TX,Tarrant,48439106513,13.8,"(12.1, 15.6)",5.2,0.7539149888143176,0.48210290827740493,0.6180089485458613,0.6196868008948546
116,TX,Tarrant,48439106514,9.2,"( 8.0, 10.5)",3.2,0.18456375838926176,0.06152125279642058,0.12304250559284116,0.11521252796420582
117,TX,Tarrant,48439106515,13.3,"(11.8, 14.9)",5.4,0.7192393736017897,0.5480984340044742,0.633668903803132,0.639821029082774
118,TX,Tarrant,48439106518,8.1,"( 7.1,  9.3)",2.7,0.0738255033557047,0.02237136465324385,0.04809843400447428,0.03467561521252797
119,TX,Tarrant,48439106519,15.2,"(13.3, 17.1)",5.5,0.8322147651006712,0.5861297539149888,0.70917225950783,0.7337807606263982
120,TX,Tarrant,48439106520,15.5,"(13.7, 17.3)",5.4,0.8445190156599552,0.5480984340044742,0.6963087248322147,0.7225950782997763
121,TX,Tarrant,48439106521,13.1,"(11.5, 14.8)",5.0,0.7058165548098434,0.42393736017897093,0.5648769574944071,0.5760626398210291
122,TX,Tarrant,48439106522,13.7,"(12.1, 15.4)",4.7,0.743847874720358,0.3378076062639821,0.54082774049217,0.5436241610738255
